participant,condition,file,taskId,finalId,T_task_sec,N_cmds,n_devices_required,n_colors_required,device_arrange_id
8,Label,4_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,8bc34645-fdd9-4843-8086-690ccbedc34a,93.0337448,1,6,,
8,Label,4_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,68ca9aa3-3d4c-46b3-9fb6-ba29f8df64c9,75.03242,1,4,,
8,Label,4_C.json,7612d934-759d-4a55-9a58-ef65940b7162,d6ee1b3d-f3cd-4f6e-9674-de69a7943ef2,42.6820564,1,3,,
8,Label,4_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,b669f513-e83a-4626-b305-3261cef7e648,29.4217758,1,3,,
8,Label,4_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,260c65cc-d942-4245-b59f-0a1c51a4aecd,49.8661346,2,1,,
8,Label,4_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,23502558-3c32-455c-8fab-b7e7917527d5,243.349426,2,4,,
8,Label,4_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,75f2ff9b-c7a2-4349-af48-0561274e598f,54.5144424,1,1,,
8,Label,4_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,418f6fa0-13c3-434b-b38f-f74bbaf65658,53.2293167,1,6,,
8,Label,4_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,0995624d-8180-451a-82e3-0bd880e8c9ec,36.5474358,1,4,,
8,Label,4_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,2a0f48f4-3651-4076-bd4b-b30f7012adfc,41.1132,2,2,,
8,Label,4_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,659fe9c0-b0f6-4998-9446-7f00a9dc9092,28.80195,1,3,,
8,SR,1_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,e3334d4f-9202-460a-8a53-ad36c89ecb52,45.16423,1,3,,
8,SR,1_B.json,386be10f-0686-4118-928d-b57f06593b2f,10326826-aa30-4d6d-9e76-69b193feab77,64.8200455,1,3,,
8,SR,1_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,614ddd9a-6504-44b8-bb14-c6aa254def04,31.4507217,1,1,,
8,SR,1_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,b76a6cb1-d016-4354-b472-27ba9d304bd5,138.361084,1,2,,
8,SR,1_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,efb07b36-f05d-4a48-a8e3-5712502912f7,315.609283,5,3,,
8,SR,1_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,a4e6c827-d334-403c-af62-3584530368e9,179.995285,2,4,,
8,SR,1_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,f085d445-3c92-4467-9304-19bc1d8e1aa8,75.55589,2,6,,
8,SR,1_B.json,95479aa7-9c98-49e4-817e-727302518dae,a07e4790-1842-42a4-b072-4c50d6fa7fba,39.4660149,1,3,,
8,SR,1_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,148d4093-9e56-4abc-9f76-5a33e7b7fac6,60.8645325,1,4,,
8,SR,1_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,1274f02b-72e4-415c-acd8-2c379782c89a,59.1780777,2,2,,
8,SR,1_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,eb420c94-bf46-4af0-914f-6170c6fe37d5,31.0892982,1,2,,
8,SR,1_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,5c468415-5fd6-4354-b5b5-0b939459bad4,60.6839523,2,2,,
9,P+SR,2_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,8bc97a9d-ac49-46ef-8a77-9c922628d40f,27.42026,1,1,,
9,P+SR,2_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,4c12c734-32a7-40f2-92f4-485626c2e60b,19.7946453,1,2,,
9,P+SR,2_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,2b12e362-5067-4e26-973c-ed1ccac126c8,49.74113,2,4,,
9,P+SR,2_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,85b6fe82-3d83-4ae8-b667-39078c581552,13.491334,1,1,,
9,P+SR,2_A.json,c87d383c-41db-4303-8615-9271bbf2465e,1920d723-76e0-466f-95bb-a05a9f1c5207,33.7986336,1,2,,
9,P+SR,2_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,821c07cb-d423-45e2-b661-6b2d3cfc922c,21.8501186,1,2,,
9,P+SR,2_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,f9c7409a-ce7e-4f77-b6ab-ec587fe14dc7,56.55554,1,3,,
9,P+SR,2_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,56b0538a-47fd-4a62-96ef-d29b4e404806,48.7410965,1,2,,
9,P+SR,2_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,5a27d23f-01ce-4cce-af74-174f7f7c2e3e,114.323349,5,5,,
9,P+SR,2_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,810d8aef-2455-4690-9939-9856822437ca,40.5930939,1,6,,
9,P+SR,2_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,c0dccdfd-fbff-4852-907b-400de031c43a,23.0844669,1,2,,
9,P+SR,2_A.json,137e922c-0877-46af-a797-5a32df2edf5d,d2089f07-079d-4227-a513-a7e83984f848,39.00844,1,3,,
9,SR,1_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,718bc7ac-9fb4-477e-a19d-69f43d676c24,159.329269,3,1,,
9,SR,1_D.json,bee10050-f98c-456a-a684-4435ee88ef00,e5b28318-5ee2-4364-bad8-ae400294331a,351.6704,4,3,,
9,SR,1_D.json,c78550a2-290e-4b94-98db-961c2110c668,30e29d84-9371-44ec-96b9-08e3f92f2895,395.7755,11,4,,
9,SR,1_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,8608a6fa-a176-44af-a44a-5e8668ee8b22,144.659119,5,9,,
9,SR,1_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,07c24bfc-112e-43f7-babe-7b8abe20e33c,104.3104,4,5,,
9,SR,1_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,7dd59aa6-433b-4656-a105-ba010f44a5a9,102.436752,5,3,,
9,SR,1_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,605cf5c9-fc89-4fc7-b37a-2feb93600351,110.946716,5,11,,
9,SR,1_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,5089cfea-3cb8-4969-a955-e84927c21b1a,36.4796829,1,3,,
9,SR,1_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,3c871542-eedf-4153-adca-23ddb29b7536,26.81619,1,1,,
9,SR,1_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,963e5895-378f-4857-87bf-f30816cf97e1,155.410263,5,7,,
9,SR,1_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,e4e7210f-567c-4a3c-8f7f-f0cfdc2b94b2,213.239731,7,3,,
9,SR,1_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,3620e76a-8b17-40bf-a6e2-901cd2a468ad,173.94133,5,3,,
9,Pointing,3_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,ba5e2234-fb81-4be3-8c5b-fb58f31df9d6,31.2441826,4,4,,
9,Pointing,3_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,ba5b7930-5fb7-46e5-bdbb-44cf360e889c,12.635026,1,1,,
9,Pointing,3_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,c6902eaa-078c-44c0-859d-3a0dcf051f1b,17.8195152,1,2,,
9,Pointing,3_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,a94a64bc-4748-478c-a517-1420904181b2,35.717617,2,4,,
9,Pointing,3_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,3d028f81-c930-4125-972d-ffe689db7e5b,12.2429934,1,1,,
9,Pointing,3_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,03c3a554-016a-40c9-83e7-9ea7c2f5192f,26.3888836,1,3,,
9,Pointing,3_C.json,7612d934-759d-4a55-9a58-ef65940b7162,45a41ed1-e2cc-4ac7-a62f-13ca7ac7744b,35.2758636,3,3,,
9,Pointing,3_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,2a34de74-41b6-4f70-b9ce-d46191dd50c0,33.58145,3,6,,
9,Pointing,3_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,dfc78f6b-a773-4525-8a8a-cd213d3970c5,42.35805,2,6,,
9,Pointing,3_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,b25a8e3a-81b7-408f-80ad-b1e8682fb193,24.6296539,2,4,,
9,Pointing,3_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,52f89bf0-92d8-4b14-9603-c7824e279b84,37.9173622,2,2,,
9,Pointing,3_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,91fc37fc-ee8a-4f7f-8045-31839d80474c,22.5480118,2,3,,
9,Label,4_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,5b897e50-80d3-4e90-bb97-0f4c9b50fbca,37.41612,1,2,,
9,Label,4_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,71afbb53-7bed-46b4-8b04-b3b0202e7d6c,88.3055344,3,5,,
9,Label,4_B.json,386be10f-0686-4118-928d-b57f06593b2f,7652e6ee-7b0c-4cf1-8ef8-2899026ea250,128.361908,4,3,,
9,Label,4_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,8d667cdf-7f71-4e88-9845-ce78cca24d1c,26.33249,1,2,,
9,Label,4_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,33bf1d82-4cab-4f8d-aa01-fa5bdffabe58,93.27891,3,4,,
9,Label,4_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,df6b0290-bf84-46e9-91d0-921b0cf63e13,41.617527,1,2,,
9,Label,4_B.json,95479aa7-9c98-49e4-817e-727302518dae,47247e4b-af96-4277-89a8-98e25a87d78f,29.3057785,1,3,,
9,Label,4_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,f008ec25-e649-4143-b6e0-14a5267c8002,16.0726452,1,1,,
9,Label,4_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,d5ad9c53-01b0-4050-a5b9-9de9065b7aac,62.9754257,1,3,,
9,Label,4_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,25157a2f-530e-4e00-aaf2-87cc218de0dd,33.3468628,1,3,,
9,Label,4_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,49d232bf-b660-46bc-971e-4e918369fc25,22.10216,1,2,,
9,Label,4_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,58a7a926-5d0c-4a70-bb8c-c6640982e59b,75.90541,2,4,,
